driver_id,vehicle_id,age,driving_experience_yr,past_claims,traffic_violations,vehicle_type,vehicle_age_yr,engine_cc,avg_speed_kmh,harsh_braking_per100km,rapid_accel_per100km,cornering_force_avg_g,speeding_pct,night_driving_pct,total_trips,avg_trip_km,trip_completeness_pct,unverified_trips,days_since_policy_start,onboarding_phase,risk_score,risk_category,risk_label
DRV4120,VEH4120,38,2,0,2,SUV,0,800,54.5,11.93,10.87,0.322,1.5,29.1,63,30.3,83.0,10,31,0,0.5022,Medium Risk,1
DRV4121,VEH4121,48,9,0,1,Sedan,13,800,32.4,5.42,1.5,0.365,24.2,42.5,33,20.3,52.2,8,237,1,0.7523,High Risk,2
DRV4122,VEH4122,56,21,0,1,SUV,4,1800,57.0,12.32,2.37,0.449,15.4,42.8,67,43.0,44.9,9,309,1,0.7184,High Risk,2
DRV4123,VEH4123,22,0,3,2,Sedan,4,1800,80.0,16.73,4.19,0.493,29.2,4.7,25,14.7,50.8,2,198,1,0.6809,High Risk,2
DRV4124,VEH4124,22,0,3,1,SUV,9,1500,75.1,6.13,2.54,0.399,36.4,42.0,19,24.7,48.3,5,230,1,0.7179,High Risk,2
DRV4125,VEH4125,36,15,0,1,Hatchback,5,800,31.1,15.46,3.24,0.499,36.7,39.5,42,32.8,99.8,3,213,1,0.6041,Medium Risk,1
DRV4126,VEH4126,41,2,0,0,Sedan,11,1200,76.0,8.5,15.85,0.16,34.7,7.5,66,21.1,45.4,11,165,1,0.8312,High Risk,2
DRV4127,VEH4127,53,4,1,2,Sedan,12,2000,45.9,4.59,5.16,0.183,21.7,2.7,73,34.4,60.5,12,50,0,0.3618,Medium Risk,1
DRV4128,VEH4128,31,6,3,0,Sedan,4,2000,87.8,15.35,13.41,0.298,11.4,48.2,70,35.5,49.1,12,250,1,0.6674,High Risk,2
DRV4129,VEH4129,26,2,0,1,Two-Wheeler,6,160,56.0,7.45,6.53,0.249,30.9,14.5,56,47.8,93.3,6,261,1,0.4303,Medium Risk,1
DRV4130,VEH4130,34,3,2,1,Two-Wheeler,1,125,66.8,6.06,11.18,0.321,11.0,1.5,79,3.5,90.4,0,116,1,0.4163,Medium Risk,1
DRV4131,VEH4131,28,8,1,1,Van,11,1500,73.0,14.54,1.67,0.232,5.8,39.4,77,29.4,73.8,7,174,1,0.4645,Medium Risk,1
DRV4132,VEH4132,18,0,1,2,Hatchback,6,1800,59.1,1.03,4.22,0.106,32.4,36.0,73,18.1,79.0,15,222,1,0.3908,Medium Risk,1
DRV4133,VEH4133,61,21,1,0,Sedan,8,800,68.5,17.44,1.32,0.211,28.9,5.6,68,20.0,46.0,1,35,0,0.8093,High Risk,2
DRV4134,VEH4134,41,0,0,1,Van,14,1400,54.3,12.34,1.06,0.401,7.0,40.7,102,10.0,61.1,4,3,0,0.4548,Medium Risk,1
DRV4135,VEH4135,42,11,3,2,Sedan,3,1400,53.7,15.71,5.67,0.292,2.6,28.5,82,46.4,58.7,13,90,0,0.6811,High Risk,2
DRV4136,VEH4136,34,1,2,1,SUV,1,1800,94.8,14.74,10.43,0.144,31.1,40.9,65,35.9,92.5,15,63,0,0.6524,High Risk,2
DRV4137,VEH4137,35,15,0,0,Hatchback,15,2000,57.0,13.76,1.91,0.051,21.7,9.5,61,28.0,92.7,15,266,1,0.3665,Medium Risk,1
DRV4138,VEH4138,46,22,0,0,Sedan,9,1200,46.5,14.46,1.5,0.055,37.2,0.6,113,52.3,91.5,12,138,1,0.3816,Medium Risk,1
DRV4139,VEH4139,59,28,0,0,Two-Wheeler,6,110,46.6,16.02,12.36,0.216,12.9,23.3,16,47.6,82.3,9,144,1,0.5212,Medium Risk,1
DRV4140,VEH4140,20,0,1,1,Sedan,10,800,88.6,13.39,7.14,0.194,40.7,27.8,83,47.4,82.3,8,107,1,0.6057,Medium Risk,1
DRV4141,VEH4141,38,12,1,2,Hatchback,15,1000,75.7,6.5,2.04,0.349,43.5,40.6,13,54.7,78.4,0,97,1,0.556,Medium Risk,1
DRV4142,VEH4142,58,28,3,2,SUV,3,1400,68.6,3.87,1.26,0.451,40.2,41.8,116,22.1,59.9,0,160,1,0.8446,High Risk,2
DRV4143,VEH4143,56,29,0,2,Sedan,10,2000,86.8,16.16,1.1,0.078,33.6,7.4,25,34.1,60.9,8,329,1,0.4825,Medium Risk,1
DRV4144,VEH4144,55,19,0,0,Hatchback,0,1200,90.8,8.99,8.62,0.06,19.2,13.2,47,47.2,62.0,2,175,1,0.3631,Medium Risk,1
DRV4145,VEH4145,57,12,3,0,Van,4,1400,62.1,10.25,3.49,0.198,42.3,8.2,43,32.3,100.0,15,145,1,0.4794,Medium Risk,1
DRV4146,VEH4146,30,5,1,0,SUV,2,1000,84.6,10.17,8.06,0.168,14.8,11.4,35,44.9,40.6,8,316,1,0.8179,High Risk,2
DRV4147,VEH4147,23,1,1,0,Hatchback,7,800,56.7,17.91,9.12,0.487,29.6,38.6,95,42.7,52.1,15,247,1,0.6574,High Risk,2
DRV4148,VEH4148,36,15,3,2,Sedan,3,800,70.8,10.05,0.5,0.343,18.9,31.3,67,52.8,79.4,13,278,1,0.5029,Medium Risk,1
DRV4149,VEH4149,37,13,0,1,Van,15,1200,31.5,13.08,13.14,0.417,12.7,46.9,54,49.4,81.8,5,19,0,0.6218,High Risk,2
DRV4150,VEH4150,58,20,2,0,SUV,6,1200,67.9,13.74,9.02,0.097,26.2,28.5,84,12.1,49.1,12,332,1,0.6778,High Risk,2
DRV4151,VEH4151,47,28,0,0,SUV,9,1800,33.0,2.51,14.61,0.461,42.4,38.1,65,18.2,59.7,0,295,1,0.8053,High Risk,2
DRV4152,VEH4152,24,0,1,1,Hatchback,13,1200,39.3,7.29,7.68,0.197,30.1,7.4,72,41.7,57.4,11,115,1,0.7975,High Risk,2
DRV4153,VEH4153,25,4,1,0,Van,13,1800,93.7,7.46,6.84,0.501,30.7,8.3,63,3.5,77.1,4,58,0,0.5207,Medium Risk,1
DRV4154,VEH4154,59,8,0,1,Sedan,1,1800,50.1,12.11,2.83,0.528,8.5,8.6,72,22.2,79.4,1,71,0,0.4142,Medium Risk,1
DRV4155,VEH4155,60,29,3,1,Van,10,1200,81.1,9.86,14.48,0.454,11.6,8.1,114,44.2,59.6,6,146,1,0.7002,High Risk,2
DRV4156,VEH4156,61,5,0,1,Two-Wheeler,3,110,57.3,12.01,7.06,0.274,1.8,30.8,98,10.5,74.9,14,55,0,0.4401,Medium Risk,1
DRV4157,VEH4157,30,4,1,2,Hatchback,6,1000,56.4,15.62,4.18,0.088,24.3,35.4,15,33.1,52.2,12,39,0,0.8381,High Risk,2
DRV4158,VEH4158,41,10,0,1,Hatchback,6,1200,50.4,9.1,0.54,0.309,21.9,46.0,92,33.6,52.6,4,277,1,0.8106,High Risk,2
DRV4159,VEH4159,35,6,0,1,Sedan,0,1200,30.0,14.2,2.17,0.066,29.9,9.5,23,6.3,66.9,9,311,1,0.3731,Medium Risk,1
DRV4160,VEH4160,45,2,1,0,Hatchback,1,2000,63.2,11.23,13.44,0.112,17.8,39.5,55,32.4,75.4,1,62,0,0.5036,Medium Risk,1
DRV4161,VEH4161,50,13,0,0,Hatchback,15,1400,63.2,2.17,10.32,0.338,33.4,31.9,26,4.7,86.1,8,102,1,0.4769,Medium Risk,1
DRV4162,VEH4162,60,14,3,2,SUV,3,1200,60.3,12.69,5.18,0.462,27.6,18.8,84,50.6,90.9,1,162,1,0.6004,Medium Risk,1
DRV4163,VEH4163,57,2,1,0,Two-Wheeler,4,125,43.9,9.28,10.5,0.468,23.5,45.3,104,28.6,88.7,11,80,0,0.5793,Medium Risk,1
DRV4164,VEH4164,59,39,3,0,SUV,5,800,76.2,12.57,3.18,0.297,0.5,14.2,28,8.9,58.1,12,364,1,0.792,High Risk,2
DRV4165,VEH4165,56,4,0,0,Hatchback,11,1000,37.7,12.25,12.43,0.472,1.2,43.9,35,17.4,48.6,10,333,1,0.6658,High Risk,2
DRV4166,VEH4166,34,0,0,2,Two-Wheeler,15,110,75.5,6.22,13.71,0.151,27.0,8.8,50,37.5,92.9,7,58,0,0.5038,Medium Risk,1
DRV4167,VEH4167,21,1,0,0,Sedan,2,1400,62.0,16.23,7.16,0.355,13.0,32.9,115,36.1,91.4,15,7,0,0.5342,Medium Risk,1
DRV4168,VEH4168,41,20,0,0,Hatchback,9,1200,81.8,16.72,15.12,0.1,33.9,7.0,95,34.7,94.0,13,118,1,0.6042,Medium Risk,1
DRV4169,VEH4169,24,2,0,0,Sedan,0,1800,56.6,11.24,13.65,0.216,35.8,18.2,64,14.1,88.5,13,190,1,0.5443,Medium Risk,1
DRV4170,VEH4170,49,0,0,0,Hatchback,4,1200,87.3,7.38,4.06,0.122,43.6,30.3,46,5.5,76.0,15,168,1,0.4473,Medium Risk,1
DRV4171,VEH4171,23,0,0,1,Van,0,1800,89.9,15.11,13.82,0.299,26.1,13.8,45,34.1,64.6,14,219,1,0.6262,High Risk,2
DRV4172,VEH4172,38,12,0,2,Sedan,3,1000,46.8,9.34,12.13,0.335,20.9,45.5,29,4.4,46.5,8,27,0,0.7161,High Risk,2
DRV4173,VEH4173,40,4,0,0,Van,3,1800,62.3,5.64,6.7,0.539,28.3,44.2,107,38.9,51.2,14,115,1,0.7095,High Risk,2
DRV4174,VEH4174,57,13,1,0,Van,11,1400,56.3,17.23,5.18,0.088,18.8,33.1,64,16.8,59.2,5,263,1,0.6795,High Risk,2
DRV4175,VEH4175,18,0,0,0,Sedan,9,1400,81.1,5.34,4.48,0.271,29.3,42.2,29,4.3,87.5,9,24,0,0.4413,Medium Risk,1
DRV4176,VEH4176,60,39,0,0,Van,2,1500,84.0,2.66,5.69,0.39,42.3,43.5,115,29.7,95.3,9,346,1,0.4887,Medium Risk,1
DRV4177,VEH4177,34,12,0,1,SUV,14,1000,83.3,10.4,5.61,0.123,26.2,33.2,56,43.1,58.2,9,301,1,0.773,High Risk,2
DRV4178,VEH4178,28,0,0,1,Hatchback,10,1000,45.3,4.62,7.5,0.198,26.0,14.0,22,5.3,60.1,3,189,1,0.3714,Medium Risk,1
DRV4179,VEH4179,60,36,2,1,SUV,12,1400,84.2,10.03,5.37,0.06,37.1,35.4,119,14.9,77.7,12,300,1,0.5341,Medium Risk,1
DRV4180,VEH4180,49,20,1,2,Hatchback,1,1400,60.0,1.13,15.21,0.335,20.8,48.0,96,16.3,70.2,2,207,1,0.5368,Medium Risk,1
DRV4181,VEH4181,48,23,0,0,SUV,3,1800,60.2,6.06,11.31,0.548,34.8,39.6,111,28.7,45.8,2,103,1,0.754,High Risk,2
DRV4182,VEH4182,60,38,0,1,Van,15,2000,42.3,16.11,5.18,0.439,20.2,7.0,69,51.5,81.4,10,114,1,0.5352,Medium Risk,1
DRV4183,VEH4183,41,18,3,0,SUV,14,1500,51.1,15.67,1.92,0.148,1.8,35.7,28,21.5,99.2,14,192,1,0.4448,Medium Risk,1
DRV4184,VEH4184,44,3,0,0,Van,10,1800,81.1,13.35,3.49,0.453,25.8,21.9,63,11.0,46.1,0,240,1,0.8367,High Risk,2
DRV4185,VEH4185,38,10,0,1,Sedan,5,2000,39.0,2.28,6.96,0.174,2.1,46.6,103,23.7,51.1,0,35,0,0.8476,High Risk,2
DRV4186,VEH4186,22,2,0,0,SUV,14,1800,54.3,3.6,4.03,0.466,30.1,6.1,41,9.5,67.2,3,253,1,0.3806,Medium Risk,1
DRV4187,VEH4187,21,0,0,1,Hatchback,11,1500,48.6,12.5,0.84,0.433,5.4,14.8,52,5.7,83.2,13,247,1,0.4076,Medium Risk,1
DRV4188,VEH4188,48,13,3,2,Hatchback,3,1400,94.7,17.97,2.36,0.354,9.7,30.4,91,7.3,96.1,4,238,1,0.597,Medium Risk,1
DRV4189,VEH4189,20,1,1,1,Hatchback,14,1200,28.9,12.35,1.65,0.506,36.5,26.5,119,40.3,48.0,12,289,1,0.8294,High Risk,2
DRV4190,VEH4190,58,30,1,0,Sedan,12,2000,43.6,11.28,13.83,0.5,14.1,42.9,68,12.1,42.1,11,96,1,0.6777,High Risk,2
DRV4191,VEH4191,57,9,2,1,Hatchback,13,800,74.0,11.59,10.7,0.436,16.0,19.5,108,50.5,83.4,8,323,1,0.6026,Medium Risk,1
DRV4192,VEH4192,30,8,1,0,SUV,15,1200,72.4,10.86,8.68,0.459,32.6,30.4,12,11.4,63.3,10,181,1,0.6182,Medium Risk,1
DRV4193,VEH4193,58,16,1,0,Hatchback,8,2000,44.2,6.57,3.45,0.286,23.1,35.4,101,39.4,87.9,13,201,1,0.407,Medium Risk,1
DRV4194,VEH4194,41,16,3,2,Sedan,7,1400,48.6,17.37,14.99,0.479,43.5,30.9,72,47.2,59.4,8,139,1,0.7732,High Risk,2
DRV4195,VEH4195,51,26,3,2,Hatchback,11,1500,43.4,8.62,5.9,0.143,33.7,31.8,10,19.5,46.5,13,270,1,0.656,High Risk,2
DRV4196,VEH4196,53,17,1,0,Hatchback,1,1500,83.0,1.62,14.13,0.069,37.3,31.9,120,54.4,48.8,13,24,0,0.6801,High Risk,2
DRV4197,VEH4197,46,18,1,1,Sedan,8,1400,31.7,4.86,8.48,0.165,38.7,4.7,114,49.9,41.5,5,156,1,0.7264,High Risk,2
DRV4198,VEH4198,22,0,3,0,SUV,3,800,32.8,5.68,12.21,0.501,35.4,5.5,51,29.2,66.4,6,57,0,0.54,Medium Risk,1
DRV4199,VEH4199,26,0,3,0,Hatchback,2,1500,50.0,1.54,4.74,0.082,36.1,7.8,54,17.7,99.4,13,261,1,0.3182,Low Risk,0
DRV4200,VEH4200,61,11,0,2,Van,14,2000,48.9,15.95,1.99,0.505,5.5,28.3,64,46.2,41.6,10,75,0,0.7307,High Risk,2
DRV4201,VEH4201,61,18,1,0,Sedan,0,1200,79.4,1.44,11.42,0.231,37.0,17.4,70,21.2,72.7,2,12,0,0.4249,Medium Risk,1
DRV4202,VEH4202,42,14,1,0,Hatchback,8,1500,32.2,6.88,12.18,0.538,15.1,1.5,28,25.3,80.6,11,321,1,0.4716,Medium Risk,1
DRV4203,VEH4203,24,2,0,1,SUV,14,800,45.5,12.35,15.61,0.419,9.3,1.8,98,25.6,69.1,9,99,1,0.5535,Medium Risk,1
DRV4204,VEH4204,31,6,1,1,Hatchback,15,1000,80.8,1.55,4.71,0.14,28.2,15.8,60,54.7,68.9,2,193,1,0.3495,Low Risk,0
DRV4205,VEH4205,40,6,0,0,Two-Wheeler,5,160,42.1,4.74,1.99,0.529,34.5,15.7,41,18.1,89.5,9,33,0,0.4035,Medium Risk,1
DRV4206,VEH4206,60,32,2,0,SUV,13,1800,61.5,8.29,9.71,0.201,3.1,6.1,98,24.8,87.5,15,282,1,0.3922,Medium Risk,1
DRV4207,VEH4207,33,6,2,2,Sedan,7,1400,31.1,7.15,8.35,0.363,34.1,36.1,58,12.0,71.0,5,107,1,0.5725,Medium Risk,1
DRV4208,VEH4208,24,0,3,0,SUV,7,1000,84.1,2.65,15.78,0.133,27.0,4.8,26,29.5,97.3,7,322,1,0.461,Medium Risk,1
DRV4209,VEH4209,37,4,0,2,SUV,0,1500,84.8,16.35,12.47,0.406,44.8,26.9,117,32.8,77.2,12,67,0,0.7624,High Risk,2
DRV4210,VEH4210,34,3,1,0,SUV,14,2000,48.3,6.52,7.44,0.111,8.4,29.4,80,12.4,44.2,10,270,1,0.7579,High Risk,2
DRV4211,VEH4211,59,5,0,0,Sedan,3,1800,55.8,5.7,1.79,0.286,18.9,14.4,17,38.5,59.0,13,337,1,0.7858,High Risk,2
DRV4212,VEH4212,42,23,3,2,Sedan,2,1800,79.1,9.13,12.04,0.137,36.3,2.6,115,45.7,54.1,2,254,1,0.8,High Risk,2
DRV4213,VEH4213,29,1,1,1,Van,2,1400,76.8,4.71,11.21,0.274,15.4,7.9,81,18.0,84.0,8,65,0,0.4183,Medium Risk,1
DRV4214,VEH4214,23,2,0,1,Hatchback,10,1400,38.4,4.72,4.61,0.331,0.8,13.2,118,21.6,93.8,12,33,0,0.2977,Low Risk,0
DRV4215,VEH4215,31,2,3,2,SUV,9,1000,73.0,9.12,9.8,0.344,3.6,33.0,55,45.6,82.2,15,144,1,0.5651,Medium Risk,1
DRV4216,VEH4216,38,9,1,1,Two-Wheeler,3,160,29.0,4.26,10.48,0.375,36.1,24.5,92,27.5,99.9,7,285,1,0.4993,Medium Risk,1
DRV4217,VEH4217,19,0,0,1,Sedan,7,1500,33.4,5.24,11.52,0.514,17.5,7.4,98,5.7,52.8,10,293,1,0.7742,High Risk,2
DRV4218,VEH4218,52,19,0,0,Hatchback,10,1500,40.7,13.06,10.42,0.446,15.1,0.8,32,53.9,62.9,12,297,1,0.4959,Medium Risk,1
DRV4219,VEH4219,39,2,1,1,Hatchback,10,2000,42.4,15.18,1.78,0.246,39.5,41.5,35,15.7,93.2,0,251,1,0.5597,Medium Risk,1
DRV4220,VEH4220,36,4,0,0,Two-Wheeler,0,110,87.7,7.74,2.02,0.218,44.6,25.1,97,49.1,97.5,10,237,1,0.4335,Medium Risk,1
DRV4221,VEH4221,58,33,0,0,Two-Wheeler,3,100,72.6,6.03,4.87,0.432,23.5,34.0,78,10.7,93.6,1,120,1,0.4333,Medium Risk,1
DRV4222,VEH4222,43,16,1,0,Sedan,5,800,84.0,17.47,6.82,0.217,36.8,11.2,112,27.6,68.6,5,267,1,0.5696,Medium Risk,1
DRV4223,VEH4223,37,14,0,2,Two-Wheeler,8,110,59.0,17.24,8.56,0.303,43.4,48.0,85,12.4,47.9,6,178,1,0.8326,High Risk,2
DRV4224,VEH4224,49,13,0,1,Two-Wheeler,9,150,70.1,9.77,11.94,0.121,41.9,32.9,25,33.3,78.1,6,141,1,0.5746,Medium Risk,1
DRV4225,VEH4225,26,5,3,1,Van,10,800,42.9,3.99,15.0,0.425,11.9,7.4,98,17.2,47.7,7,93,1,0.7613,High Risk,2
DRV4226,VEH4226,25,0,0,2,Van,12,1000,39.7,4.26,2.5,0.099,0.7,49.4,120,18.4,74.8,2,361,1,0.2937,Low Risk,0
DRV4227,VEH4227,60,0,0,2,Sedan,8,1400,91.3,16.83,5.28,0.327,27.3,15.5,116,14.2,76.1,5,353,1,0.5962,Medium Risk,1
DRV4228,VEH4228,22,1,3,2,Two-Wheeler,5,200,63.5,2.32,9.57,0.148,31.0,20.6,47,15.0,82.2,8,94,1,0.4681,Medium Risk,1
DRV4229,VEH4229,45,4,3,1,Sedan,10,1400,53.0,12.11,13.44,0.53,15.4,7.9,20,38.1,84.4,0,87,0,0.6245,High Risk,2
DRV4230,VEH4230,26,1,0,0,Van,10,1200,42.5,12.6,3.07,0.074,24.6,30.1,104,42.3,93.2,9,291,1,0.3937,Medium Risk,1
DRV4231,VEH4231,60,8,3,1,Hatchback,11,1400,38.0,17.95,1.5,0.186,22.9,8.7,118,31.6,67.4,7,325,1,0.4945,Medium Risk,1
DRV4232,VEH4232,51,11,0,0,Van,5,1500,31.9,3.7,6.44,0.427,1.0,39.8,21,14.9,64.4,8,362,1,0.3406,Low Risk,0
DRV4233,VEH4233,44,2,0,2,Hatchback,11,1800,64.4,13.38,8.02,0.205,21.9,3.9,63,27.2,62.0,10,145,1,0.503,Medium Risk,1
DRV4234,VEH4234,24,4,0,1,Two-Wheeler,13,110,87.1,6.88,8.37,0.14,32.6,36.7,43,45.8,52.3,0,242,1,0.815,High Risk,2
DRV4235,VEH4235,42,17,1,0,Two-Wheeler,0,160,77.2,16.35,12.81,0.076,7.6,27.5,55,24.1,51.0,4,66,0,0.7305,High Risk,2
DRV4236,VEH4236,58,31,0,1,Sedan,8,2000,30.9,8.63,11.06,0.255,31.0,17.3,100,26.7,45.5,12,121,1,0.6721,High Risk,2
DRV4237,VEH4237,20,1,2,1,Hatchback,3,1400,66.3,10.35,9.7,0.29,14.9,9.2,120,15.6,61.1,5,63,0,0.4824,Medium Risk,1
DRV4238,VEH4238,35,13,0,1,Hatchback,0,1200,72.5,2.79,14.77,0.438,30.2,33.4,76,52.9,65.8,14,117,1,0.5641,Medium Risk,1
DRV4239,VEH4239,44,16,1,2,Van,9,1800,29.1,5.52,1.04,0.191,22.6,19.1,89,5.8,45.7,0,106,1,0.6822,High Risk,2
DRV4240,VEH4240,60,22,0,0,Two-Wheeler,13,110,58.2,13.47,8.53,0.511,15.7,41.4,37,26.3,96.0,1,227,1,0.585,Medium Risk,1
DRV4241,VEH4241,60,13,2,1,Two-Wheeler,9,100,76.2,9.9,11.44,0.051,41.0,6.9,99,21.5,74.7,14,263,1,0.545,Medium Risk,1
DRV4242,VEH4242,60,27,3,1,Hatchback,8,1500,70.7,6.52,10.7,0.23,40.7,14.0,30,33.4,95.9,7,123,1,0.5587,Medium Risk,1
DRV4243,VEH4243,51,16,3,2,Van,15,1400,41.0,15.13,10.31,0.318,32.9,34.0,96,52.4,75.7,9,45,0,0.717,High Risk,2
DRV4244,VEH4244,61,16,1,1,Hatchback,12,1500,70.5,9.78,2.61,0.525,15.2,36.1,29,52.8,79.6,1,13,0,0.5137,Medium Risk,1
DRV4245,VEH4245,52,3,0,1,Two-Wheeler,1,100,81.6,1.75,10.05,0.501,16.4,25.1,22,27.1,41.6,5,130,1,0.7869,High Risk,2
DRV4246,VEH4246,28,4,1,0,SUV,15,800,54.9,4.99,10.32,0.16,4.9,32.7,72,26.7,71.0,9,107,1,0.3812,Medium Risk,1
DRV4247,VEH4247,22,1,3,0,Hatchback,2,1000,91.5,13.35,15.14,0.343,12.5,18.8,95,4.2,45.1,13,43,0,0.7947,High Risk,2
DRV4248,VEH4248,59,20,0,1,Sedan,6,1500,57.0,9.02,15.86,0.08,5.3,35.3,46,40.6,89.7,6,1,0,0.4654,Medium Risk,1
DRV4249,VEH4249,27,1,0,1,SUV,7,800,78.9,14.73,0.51,0.153,39.1,38.7,87,53.8,71.4,12,53,0,0.5282,Medium Risk,1
DRV4250,VEH4250,19,0,0,0,SUV,10,1500,36.7,6.52,13.64,0.254,2.9,45.8,116,10.2,99.1,2,86,0,0.4328,Medium Risk,1
DRV4251,VEH4251,34,3,1,1,SUV,8,2000,85.4,11.25,12.76,0.145,24.4,46.4,41,32.7,43.1,14,342,1,0.7045,High Risk,2
DRV4252,VEH4252,49,2,0,2,Two-Wheeler,8,200,32.6,0.73,13.12,0.2,8.6,23.2,72,20.3,95.8,6,216,1,0.3636,Medium Risk,1
DRV4253,VEH4253,56,27,3,0,SUV,10,1200,45.6,4.47,1.74,0.187,40.4,32.0,58,13.8,94.4,1,37,0,0.4083,Medium Risk,1
DRV4254,VEH4254,61,22,0,1,Sedan,12,800,80.2,1.17,1.86,0.38,34.9,0.6,57,17.7,89.7,0,186,1,0.3443,Low Risk,0
DRV4255,VEH4255,21,0,0,0,Sedan,2,1400,89.2,12.98,2.71,0.409,10.4,37.1,44,27.4,74.8,10,235,1,0.4725,Medium Risk,1
DRV4256,VEH4256,41,16,1,0,SUV,4,1200,91.2,17.4,6.95,0.186,29.6,3.8,57,29.0,99.8,0,224,1,0.5197,Medium Risk,1
DRV4257,VEH4257,57,4,1,0,SUV,8,1400,57.2,17.26,10.76,0.158,1.0,1.3,96,28.6,82.7,3,186,1,0.4395,Medium Risk,1
DRV4258,VEH4258,40,5,1,0,Two-Wheeler,7,125,67.8,7.34,13.05,0.054,0.8,3.7,22,40.9,81.5,0,200,1,0.3217,Low Risk,0
DRV4259,VEH4259,33,4,0,2,Sedan,15,1500,47.3,15.26,12.02,0.052,21.0,32.8,48,8.8,83.6,13,149,1,0.5833,Medium Risk,1
DRV4260,VEH4260,54,13,1,1,Sedan,11,1400,32.1,8.59,2.23,0.494,35.4,19.7,78,42.1,71.3,9,211,1,0.5009,Medium Risk,1
DRV4261,VEH4261,30,1,2,2,Sedan,2,1800,79.8,9.49,5.66,0.232,9.5,17.1,71,43.1,47.2,5,229,1,0.7421,High Risk,2
DRV4262,VEH4262,43,2,0,0,SUV,9,1800,38.3,10.44,3.0,0.42,28.9,10.8,32,27.8,97.7,5,245,1,0.4262,Medium Risk,1
DRV4263,VEH4263,21,2,0,2,Sedan,14,1800,29.2,17.39,14.0,0.499,41.1,12.9,102,16.7,93.4,10,292,1,0.7612,High Risk,2
DRV4264,VEH4264,22,2,0,2,SUV,1,2000,32.8,13.24,4.02,0.193,38.8,0.8,74,10.7,95.7,13,138,1,0.4635,Medium Risk,1
DRV4265,VEH4265,26,1,0,0,Sedan,2,1500,76.3,11.27,9.47,0.14,39.9,11.1,20,40.9,57.3,3,265,1,0.8246,High Risk,2
DRV4266,VEH4266,55,13,0,1,SUV,1,2000,69.2,6.69,7.92,0.474,35.8,15.8,119,19.9,75.3,2,207,1,0.5115,Medium Risk,1
DRV4267,VEH4267,26,0,0,2,Sedan,0,1200,46.5,10.48,12.53,0.336,28.0,27.0,119,10.8,81.5,8,72,0,0.5825,Medium Risk,1
DRV4268,VEH4268,47,11,1,0,Hatchback,1,1800,32.5,13.4,11.15,0.287,26.4,10.1,94,42.6,78.0,5,283,1,0.5044,Medium Risk,1
DRV4269,VEH4269,18,0,0,1,Two-Wheeler,11,150,50.0,1.24,15.04,0.325,18.2,21.5,109,41.7,47.0,13,8,0,0.8411,High Risk,2
DRV4270,VEH4270,18,0,1,0,SUV,13,1800,66.9,3.18,13.24,0.128,43.3,29.5,76,11.5,73.4,8,291,1,0.5084,Medium Risk,1
DRV4271,VEH4271,27,7,1,0,Hatchback,3,800,38.9,14.89,7.25,0.261,5.7,21.7,36,16.7,90.2,11,108,1,0.4426,Medium Risk,1
DRV4272,VEH4272,51,16,1,1,Hatchback,14,1200,41.5,7.34,1.96,0.173,34.4,16.5,22,18.0,46.9,5,105,1,0.809,High Risk,2
DRV4273,VEH4273,19,0,1,0,Two-Wheeler,8,125,87.5,17.09,5.12,0.096,26.7,6.4,91,28.5,45.7,11,321,1,0.8043,High Risk,2
DRV4274,VEH4274,40,18,0,2,SUV,10,2000,92.1,14.0,2.89,0.068,42.8,49.9,118,7.7,76.6,4,277,1,0.5878,Medium Risk,1
DRV4275,VEH4275,43,23,2,2,Sedan,2,1800,38.6,4.03,7.09,0.147,43.3,49.5,112,10.8,78.4,5,114,1,0.5144,Medium Risk,1
DRV4276,VEH4276,22,3,2,1,SUV,1,1400,55.7,7.62,14.3,0.201,24.4,35.6,102,32.9,79.9,8,33,0,0.553,Medium Risk,1
DRV4277,VEH4277,51,27,1,1,Van,1,1200,35.1,12.09,12.88,0.354,13.5,39.5,105,12.0,85.0,5,45,0,0.5688,Medium Risk,1
DRV4278,VEH4278,39,5,3,1,SUV,2,1000,56.0,6.2,8.3,0.429,3.2,42.3,99,6.5,48.3,14,29,0,0.8163,High Risk,2
DRV4279,VEH4279,50,10,3,1,Hatchback,4,2000,58.7,7.56,13.38,0.091,30.0,8.8,80,44.6,71.8,1,310,1,0.4926,Medium Risk,1
DRV4280,VEH4280,36,15,0,0,Hatchback,5,1500,56.6,8.09,13.53,0.156,40.0,34.5,115,48.7,98.8,6,332,1,0.5353,Medium Risk,1
DRV4281,VEH4281,32,10,1,1,Hatchback,0,1000,34.2,10.98,4.63,0.095,4.9,5.8,18,12.8,67.5,9,43,0,0.2984,Low Risk,0
DRV4282,VEH4282,59,13,1,0,Van,15,1500,32.1,9.17,10.66,0.284,44.5,41.1,93,21.3,93.7,14,150,1,0.6084,Medium Risk,1
DRV4283,VEH4283,49,19,0,0,Sedan,8,1800,69.4,11.11,3.37,0.347,44.7,5.0,66,23.5,58.8,7,74,0,0.847,High Risk,2
DRV4284,VEH4284,44,1,3,1,Hatchback,5,2000,91.8,11.81,12.19,0.54,23.0,27.2,72,15.1,84.9,1,228,1,0.6938,High Risk,2
DRV4285,VEH4285,26,3,1,1,Sedan,9,1000,71.6,11.96,6.12,0.375,26.0,25.2,85,28.5,58.8,12,253,1,0.6539,High Risk,2
